StudentID,Gender,ParentalBackground,ExtracurricularActivities,PreviousGPA,Attendance,SelfStudy,StudyHours,CurrentGPA
15060542,Male,High School,No,2.37,78.82,No,6,3.29
12379538,Female,Doctorate,Yes,3.73,95.48,Yes,23,3.81
502107,Male,Doctorate,No,3.08,80.71,No,6,2.71
11787494,Female,High School,Yes,2.07,94.02,Yes,10,1.82
606757,Female,Bachelor's,No,2.83,92.97,Yes,23,2.49
14523114,Female,High School,No,3.17,98.9,No,9,3.33
16184854,Female,Doctorate,Yes,3.33,92.02,Yes,20,3.52
7417646,Female,Associate's,Yes,2.71,81.82,Yes,21,2.2
4801716,Male,Master's,No,2.29,75.57,No,8,2.55
2558404,Male,Bachelor's,No,2.41,78.41,No,9,2.93
201080,Female,Master's,No,2.16,93.07,Yes,5,2.82
6756082,Female,Master's,Yes,2.18,78.11,No,9,1.89
12009963,Female,Master's,Yes,3.39,94.78,No,19,3.55
10692622,Male,Doctorate,No,2.71,96.37,No,6,2.99
12649412,Male,Bachelor's,No,3.74,80.54,No,17,3.96
6536810,Female,Associate's,No,2.57,88.34,Yes,21,2.75
8055596,Female,Bachelor's,No,3.42,91.77,No,16,3.6
16344827,Male,Associate's,Yes,2.13,87.71,No,14,2.41
11048476,Male,Master's,No,3.73,78.81,Yes,20,3.95
167980,Female,High School,No,3.79,75.19,No,10,3.95
12625721,Female,Doctorate,Yes,2.82,88.5,No,16,3.13
11161343,Male,Doctorate,No,2.6,83.15,Yes,15,3.27
6573921,Female,Doctorate,No,2.15,79.2,No,22,1.85
3142816,Male,Associate's,No,2.37,83.58,No,15,2.0
1087362,Female,High School,No,3.29,89.56,No,6,3.35
1261467,Male,High School,No,3.95,93.56,No,23,4.0
7869066,Male,Doctorate,No,2.71,78.2,No,10,3.01
5316261,Male,High School,Yes,3.34,94.55,No,22,2.96
5381669,Male,Bachelor's,No,2.08,78.69,Yes,9,1.73
2862348,Male,Doctorate,Yes,2.21,97.2,No,17,2.34
15043319,Female,Bachelor's,Yes,2.21,90.56,Yes,8,2.84
7333812,Male,Associate's,No,2.65,99.52,No,10,3.02
11678907,Female,Doctorate,Yes,3.64,86.42,No,10,3.03
5326182,Male,Associate's,No,3.58,91.02,Yes,17,3.85
16755771,Male,Bachelor's,Yes,3.03,77.82,Yes,20,3.44
12673986,Male,Doctorate,Yes,2.26,89.01,No,8,2.66
11526975,Female,Bachelor's,Yes,3.93,78.14,No,23,3.99
894132,Female,Master's,No,3.9,77.57,Yes,6,3.76
4817571,Female,Master's,Yes,3.0,85.77,Yes,23,3.28
8497531,Male,Master's,No,3.27,99.91,No,23,2.8
5989579,Female,Doctorate,No,2.59,96.46,Yes,8,3.33
11799095,Male,Doctorate,Yes,3.79,83.44,Yes,24,3.89
15214577,Female,Bachelor's,Yes,3.2,88.2,No,12,3.6
12342426,Female,Associate's,No,3.89,92.35,Yes,25,2.76
5345692,Male,Associate's,No,3.83,82.48,No,12,3.5
1011734,Female,Bachelor's,Yes,3.99,91.65,Yes,8,3.84
5484819,Male,Doctorate,Yes,2.16,92.31,Yes,18,2.46
8622834,Female,Associate's,Yes,2.07,77.56,Yes,7,2.15
9444343,Male,Doctorate,Yes,2.42,76.9,No,19,2.84
9212745,Female,High School,Yes,2.62,80.59,Yes,22,3.71
10797390,Male,High School,Yes,3.02,95.22,No,16,2.94
15697116,Male,Doctorate,Yes,3.77,82.06,No,19,3.91
15255720,Female,Associate's,Yes,3.93,93.12,No,7,3.97
2573557,Male,Associate's,No,2.43,98.16,Yes,22,2.15
13201588,Female,Doctorate,Yes,3.92,95.3,No,19,3.81
8786501,Male,Associate's,Yes,3.81,85.14,Yes,18,3.43
12760928,Female,Associate's,No,3.01,93.98,No,23,2.72
14168386,Female,High School,Yes,2.52,77.33,Yes,9,2.54
2372726,Male,Master's,Yes,3.8,80.47,No,18,3.94
512772,Male,Bachelor's,No,2.15,82.23,Yes,14,2.18
11973878,Female,Bachelor's,No,2.68,94.18,Yes,24,2.33
13231391,Male,Associate's,No,3.48,77.01,Yes,8,3.02
12835246,Male,Master's,Yes,3.26,94.2,Yes,25,3.96
13326812,Male,Associate's,No,3.02,89.62,No,21,3.34
850725,Male,Doctorate,No,3.44,94.71,Yes,18,3.98
10906780,Female,Doctorate,No,3.58,98.94,Yes,25,3.97
16140729,Male,Associate's,Yes,2.57,77.86,Yes,18,1.81
8997961,Male,Associate's,Yes,2.92,84.54,No,17,2.42
323739,Female,Master's,No,4.0,97.27,No,21,3.94
14131181,Female,Associate's,Yes,3.07,78.73,No,11,2.24
4989824,Male,Bachelor's,No,3.85,85.38,No,17,3.2
10757912,Male,High School,Yes,2.58,77.67,Yes,10,2.99
10483641,Male,Doctorate,No,3.29,92.52,No,13,3.78
1124606,Male,Associate's,Yes,3.31,86.48,Yes,23,3.42
16424565,Female,High School,No,2.28,87.62,Yes,24,2.81
7992942,Female,Bachelor's,No,3.78,87.43,Yes,22,3.05
3699686,Male,Doctorate,No,2.49,93.83,No,24,1.95
903412,Female,Bachelor's,Yes,3.36,95.53,Yes,16,2.77
1119107,Male,Associate's,Yes,2.68,85.22,Yes,7,2.23
6598034,Female,Associate's,No,2.93,81.92,No,6,2.76
3138740,Female,Bachelor's,No,3.61,88.09,Yes,8,3.24
4444577,Female,Doctorate,Yes,2.91,78.34,No,21,3.86
8551026,Female,Master's,Yes,3.39,87.09,No,10,3.25
9881534,Female,High School,Yes,2.31,99.51,Yes,24,2.34
670716,Female,Bachelor's,Yes,2.05,75.98,Yes,14,2.25
3247007,Female,Bachelor's,No,3.19,85.3,No,15,2.25
4670428,Male,High School,No,2.48,86.01,Yes,20,3.06
1403466,Female,Master's,Yes,3.81,92.05,No,8,3.54
10140148,Male,Associate's,No,2.61,76.01,Yes,8,2.25
8770676,Female,Associate's,No,3.49,89.07,Yes,12,3.8
6014998,Male,Doctorate,No,3.48,93.01,No,19,2.86
993976,Female,Master's,No,3.12,88.46,No,17,3.15
7816927,Male,Bachelor's,No,3.35,86.45,Yes,8,2.1
10283315,Male,High School,No,2.67,84.93,No,13,2.91
15203685,Male,High School,Yes,2.33,78.6,Yes,18,2.93
10304731,Female,Bachelor's,No,3.76,90.63,No,20,3.57
12371619,Male,Associate's,Yes,2.54,83.93,Yes,11,2.78
10191325,Female,Associate's,Yes,2.8,79.71,No,11,3.05
3061496,Female,High School,No,3.31,95.1,Yes,17,3.78
9562975,Male,Doctorate,No,3.67,77.01,Yes,10,3.29
11166965,Female,Master's,Yes,3.2,75.47,No,24,2.62
572387,Male,High School,No,3.66,88.19,No,17,2.66
5733624,Female,Doctorate,No,2.77,99.98,No,9,2.87
168106,Female,Bachelor's,Yes,2.17,99.8,No,6,1.68
11424627,Female,Master's,Yes,2.06,92.28,No,6,1.79
4468365,Male,Doctorate,No,2.44,79.38,No,13,2.84
12907477,Male,Associate's,No,3.22,95.49,Yes,17,3.31
6048056,Female,Doctorate,Yes,2.91,89.01,Yes,18,1.95
5370816,Male,Doctorate,No,2.08,89.84,No,8,2.82
10989361,Female,Doctorate,No,3.67,92.96,No,23,3.81
1902931,Female,Associate's,Yes,3.21,99.23,Yes,8,3.2
14189319,Female,High School,No,2.97,89.52,No,6,2.5
8978054,Male,Associate's,No,3.43,84.49,No,14,2.51
102199,Male,Doctorate,Yes,2.95,76.26,No,17,3.22
14116559,Male,High School,Yes,2.82,92.19,Yes,16,3.8
4526907,Female,Associate's,Yes,3.87,83.46,No,9,3.91
11346563,Male,Doctorate,Yes,3.61,97.28,No,12,3.26
9420743,Male,Bachelor's,Yes,2.66,89.4,No,17,2.57
15601015,Male,Associate's,No,2.87,78.94,No,25,2.79
9925412,Female,Master's,No,2.8,95.61,No,6,3.08
10972230,Female,Doctorate,Yes,2.14,80.22,No,6,2.88
16315933,Female,Bachelor's,No,2.47,99.98,No,17,2.43
7165341,Female,Associate's,No,3.57,92.73,No,11,2.97
6869897,Female,Bachelor's,No,3.64,79.83,No,21,2.03
7771526,Male,High School,Yes,2.88,98.71,Yes,24,2.24
12560000,Female,Bachelor's,Yes,3.16,89.83,No,17,2.76
8560356,Female,Bachelor's,No,3.3,91.33,No,9,3.4
16348141,Female,Associate's,No,3.62,82.3,No,22,3.77
4375840,Male,Master's,No,3.84,84.87,No,24,3.97
3315666,Male,Bachelor's,No,2.87,94.9,Yes,7,3.64
9677805,Male,High School,No,2.1,97.99,No,8,3.06
1675821,Female,Bachelor's,No,2.4,76.86,Yes,17,2.15
4829531,Female,Bachelor's,No,3.76,95.78,Yes,24,3.99
7575491,Male,Bachelor's,No,2.12,94.7,No,23,1.83
9576416,Male,Associate's,Yes,3.37,84.8,Yes,14,3.05
5963115,Female,Doctorate,Yes,3.22,91.76,Yes,22,1.85
13049743,Female,High School,No,2.21,77.41,No,13,2.47
15462718,Female,Bachelor's,Yes,2.53,94.56,No,16,2.13
8469083,Female,High School,No,2.46,92.28,No,9,2.01
862958,Male,Doctorate,Yes,2.85,95.05,Yes,12,3.12
15445109,Female,High School,No,2.47,81.37,No,15,3.24
3998792,Female,High School,No,2.57,99.17,Yes,8,2.47
11993153,Male,Bachelor's,Yes,3.32,99.83,Yes,22,3.12
7847408,Male,High School,Yes,3.0,80.15,No,6,2.66
10372930,Female,Associate's,No,3.61,97.66,No,9,3.8
5606152,Female,Bachelor's,Yes,2.42,82.02,Yes,19,3.26
10229887,Female,Doctorate,No,3.58,88.48,Yes,6,3.56
8415314,Female,Bachelor's,Yes,2.6,94.84,No,11,3.03
7880511,Female,High School,Yes,3.46,91.12,Yes,6,3.97
14174277,Female,High School,No,2.77,93.71,No,17,2.83
7219053,Male,High School,Yes,2.53,85.17,No,8,2.73
12325712,Female,Bachelor's,No,2.78,77.91,Yes,7,3.31
11165274,Male,Bachelor's,No,2.15,96.96,Yes,22,2.53
1154603,Male,High School,No,3.15,75.54,No,17,3.82
6576636,Male,Associate's,Yes,3.5,81.57,Yes,20,3.49
12838254,Male,Master's,Yes,2.79,82.52,No,8,2.77
293773,Male,Bachelor's,Yes,2.19,75.37,Yes,7,1.8
9679968,Male,High School,No,3.73,81.78,No,12,3.31
396925,Female,High School,No,2.66,85.56,Yes,23,2.91
5134055,Male,Doctorate,No,2.16,75.93,No,10,2.47
2602641,Female,Associate's,Yes,3.05,99.57,No,17,2.91
2037146,Male,Associate's,No,2.58,87.54,No,9,2.12
11852011,Female,Associate's,No,3.65,78.83,No,10,3.17
9482221,Male,Bachelor's,Yes,2.22,87.08,No,23,2.51
7659015,Male,Doctorate,Yes,3.01,96.61,No,21,3.37
8729300,Female,Associate's,No,3.89,91.59,Yes,10,3.67
12208968,Female,Bachelor's,No,3.49,82.07,Yes,17,3.12
11641938,Female,Doctorate,No,2.9,78.71,Yes,14,2.58
12736441,Female,High School,No,2.77,80.83,Yes,24,3.07
6727890,Female,Master's,Yes,2.75,83.84,Yes,22,3.17
15256880,Female,High School,Yes,2.3,94.27,Yes,20,2.44
12606026,Male,Doctorate,No,2.61,84.33,No,25,3.01
14111073,Female,Associate's,No,2.56,85.66,Yes,24,2.52
6461686,Male,High School,Yes,2.99,81.47,No,13,3.34
11692650,Male,Doctorate,Yes,2.9,91.46,No,19,3.0
13637751,Female,Master's,Yes,2.48,89.46,No,15,2.58
5182131,Male,High School,Yes,3.58,82.51,Yes,14,3.1
6729569,Male,High School,Yes,2.55,77.83,Yes,19,1.85
7366553,Male,Associate's,Yes,3.61,89.91,Yes,10,2.74
12356066,Female,Bachelor's,Yes,2.36,78.12,No,14,2.03
16119035,Female,Master's,No,2.22,76.02,Yes,18,3.7
10814281,Female,High School,Yes,2.46,92.24,Yes,23,2.74
11275290,Male,Master's,Yes,3.87,93.23,Yes,13,3.92
2147081,Female,Associate's,No,3.67,97.87,No,18,3.34
302671,Male,Master's,No,2.79,91.95,Yes,18,3.19
2405950,Female,Associate's,No,3.71,97.11,No,6,3.51
4088159,Male,Bachelor's,Yes,3.44,82.34,Yes,17,3.18
8911609,Male,Associate's,No,3.56,78.9,Yes,11,2.95
9457239,Female,Bachelor's,No,3.81,80.37,No,7,3.91
12182418,Female,Doctorate,Yes,2.94,92.86,Yes,12,3.68
9831852,Female,Master's,No,3.43,93.01,No,17,2.92
6674263,Female,Associate's,No,2.14,85.8,No,9,1.82
4136611,Male,Doctorate,Yes,3.22,77.46,Yes,9,3.39
3710477,Female,Doctorate,No,3.78,76.35,No,22,3.25
1096186,Male,High School,Yes,2.93,89.03,No,8,2.81
10088131,Male,Doctorate,No,3.42,97.82,No,7,2.43
3651018,Female,Master's,No,2.95,83.71,No,23,3.34
11714301,Female,Master's,No,3.14,98.43,No,23,1.85
12898299,Male,Bachelor's,No,3.57,75.91,No,11,3.34
6916539,Male,High School,Yes,3.94,86.29,Yes,12,3.25
15225830,Male,Associate's,Yes,3.43,79.03,No,17,3.45
12636263,Female,Master's,No,3.28,88.28,Yes,16,3.35
4333649,Female,Bachelor's,No,2.54,96.57,Yes,14,2.36
15133069,Female,Associate's,Yes,2.05,86.56,Yes,6,2.07
10324249,Female,Bachelor's,Yes,2.35,89.38,No,21,2.91
5622785,Male,Doctorate,No,2.72,83.05,No,6,3.08
11254633,Male,Associate's,Yes,2.14,82.22,Yes,22,1.71
11691565,Female,Master's,No,2.18,91.4,No,14,2.01
14548062,Female,High School,No,2.91,80.8,No,15,2.47
5131855,Female,Doctorate,Yes,2.13,81.89,Yes,9,2.3
12301774,Male,High School,Yes,2.14,92.87,Yes,10,1.65
6509163,Male,Doctorate,Yes,2.71,76.71,Yes,14,2.6
1150160,Male,High School,No,2.37,89.7,Yes,15,2.08
5545253,Female,Doctorate,Yes,3.02,75.16,No,22,3.62
12192140,Female,High School,Yes,3.51,82.92,No,25,3.81
7291417,Female,Doctorate,Yes,2.49,77.13,Yes,6,2.5
6194885,Male,High School,No,2.2,93.44,No,12,2.01
4804896,Male,Associate's,No,3.34,82.36,Yes,24,3.41
6064585,Male,Associate's,No,2.67,86.65,No,25,3.37
7007436,Female,Doctorate,Yes,2.12,83.38,No,19,1.64
16272210,Female,High School,Yes,2.68,88.84,Yes,11,2.95
9643873,Female,Master's,No,3.73,99.98,No,22,3.83
11867766,Male,Bachelor's,Yes,3.83,82.73,Yes,14,3.12
9280215,Male,Associate's,No,3.39,97.51,No,6,3.42
8264403,Female,Associate's,No,3.26,82.57,No,11,3.94
11976044,Female,Doctorate,No,2.73,98.55,No,21,2.69
9176720,Female,High School,Yes,3.69,94.36,Yes,13,3.31
16526724,Female,Doctorate,No,2.17,88.98,Yes,17,2.52
4381588,Male,Bachelor's,No,2.05,99.12,Yes,9,1.73
8991441,Female,Associate's,Yes,3.0,85.61,Yes,13,3.79
5869730,Male,Bachelor's,No,3.69,75.47,No,9,3.79
12374571,Female,High School,No,2.75,78.07,No,18,2.75
5639438,Female,Doctorate,No,2.18,76.66,Yes,13,2.4
3318619,Male,Bachelor's,No,2.3,79.07,No,22,2.53
14153861,Male,Doctorate,Yes,3.91,92.99,No,6,3.99
3243018,Female,Doctorate,Yes,3.43,80.74,No,15,2.69
10596651,Male,High School,No,3.98,91.44,No,7,3.7
14262240,Female,Doctorate,Yes,3.2,85.71,No,15,3.48
15543993,Female,Associate's,Yes,2.12,90.79,Yes,23,2.14
3575840,Male,Doctorate,No,2.53,78.8,No,22,2.49
9137519,Female,Master's,No,3.37,82.3,Yes,10,3.55
533532,Female,Master's,Yes,2.06,89.31,No,15,2.14
15364752,Female,Bachelor's,No,3.28,79.54,No,13,3.15
13508719,Male,Master's,Yes,3.58,88.83,Yes,12,3.78
5661390,Female,High School,No,2.33,97.08,Yes,21,1.97
2647632,Female,High School,No,2.14,96.92,No,25,2.09
5170954,Male,High School,No,2.89,87.52,No,23,2.45
5376158,Female,Associate's,Yes,2.15,75.64,Yes,13,1.79
10094563,Male,Master's,Yes,2.86,98.37,Yes,16,2.96
3277963,Female,Master's,No,3.35,78.79,Yes,13,2.74
9956930,Female,Master's,Yes,2.07,77.46,Yes,6,1.95
4162892,Female,Doctorate,No,3.49,77.89,No,10,2.58
11863135,Female,Master's,Yes,3.14,84.81,No,22,3.17
13857531,Female,Associate's,No,2.18,90.09,No,21,2.77
11649609,Male,Doctorate,No,3.21,83.55,No,13,3.26
13533815,Female,Doctorate,No,3.87,78.35,No,18,3.74
15642264,Male,Doctorate,No,3.2,98.2,Yes,8,3.22
13144053,Female,Doctorate,No,3.07,81.75,Yes,23,2.62
14565827,Female,Associate's,No,2.22,80.02,Yes,19,2.35
6168840,Female,Master's,Yes,2.84,78.2,No,6,3.76
15820794,Male,Bachelor's,Yes,3.24,87.4,Yes,9,3.52
9131302,Female,High School,Yes,2.34,93.62,No,15,2.2
14867260,Female,Master's,Yes,2.76,96.44,Yes,9,2.96
12106527,Male,Master's,No,3.91,88.74,No,11,3.95
8702253,Female,Associate's,No,2.17,94.0,Yes,23,2.28
10824724,Male,Bachelor's,Yes,3.75,90.94,Yes,12,2.88
1914023,Male,Bachelor's,Yes,2.25,96.07,No,9,2.57
3819013,Female,Master's,Yes,2.92,93.58,Yes,19,3.65
3065534,Female,Bachelor's,No,2.42,90.17,Yes,25,2.24
8528994,Female,Bachelor's,Yes,2.97,87.01,No,19,2.83
1990686,Male,Doctorate,Yes,2.92,89.94,Yes,6,3.78
14813068,Male,Associate's,Yes,2.73,90.15,No,8,2.81
2143255,Male,Bachelor's,Yes,3.69,82.48,No,21,3.04
16042317,Male,Bachelor's,No,3.2,82.42,No,11,2.09
2858350,Female,Doctorate,No,2.39,86.41,No,10,2.74
1426401,Female,Master's,No,2.7,92.5,No,12,3.28
1166794,Male,High School,No,2.74,94.77,Yes,14,2.51
3409104,Male,Associate's,Yes,2.74,84.94,Yes,13,3.76
8024815,Male,Master's,No,3.95,92.14,No,14,3.94
13159707,Male,Associate's,No,2.66,78.58,Yes,23,3.22
7144736,Female,Bachelor's,Yes,3.65,91.94,No,14,3.77
11788055,Female,Master's,Yes,2.21,95.36,Yes,13,1.85
7338588,Male,Master's,No,2.36,75.78,Yes,25,2.73
10034419,Male,High School,Yes,3.35,79.49,No,13,2.83
5093339,Female,Bachelor's,No,3.33,89.08,Yes,19,3.7
7102553,Female,Associate's,No,2.74,95.22,Yes,23,3.0
6429652,Female,Associate's,No,3.92,75.67,No,19,3.96
6004401,Female,High School,Yes,3.75,99.09,Yes,8,3.97
10604639,Female,Doctorate,Yes,2.65,92.29,Yes,18,3.12
8066347,Female,Associate's,No,3.13,83.08,No,24,3.13
2454507,Male,Master's,Yes,3.55,82.17,No,8,2.93
754598,Male,Master's,No,3.36,88.9,No,6,3.76
3666590,Male,High School,Yes,2.17,88.03,No,21,2.64
9365277,Male,Doctorate,Yes,2.24,89.08,No,20,2.93
16773354,Male,Associate's,No,3.66,94.87,No,18,3.21
1867203,Male,Master's,Yes,3.19,76.64,Yes,18,3.32
11076671,Male,Associate's,Yes,3.03,99.82,No,13,2.78
15668548,Male,Master's,No,3.05,82.48,No,16,2.27
8333448,Male,Associate's,Yes,3.76,84.22,No,19,3.11
15801541,Female,Master's,No,3.26,81.0,No,16,2.72
1733625,Female,Master's,No,3.36,77.47,Yes,6,3.87
12165393,Male,Associate's,Yes,3.35,75.67,Yes,16,2.74
2566695,Female,Master's,No,3.18,84.57,No,20,2.94
877687,Male,Associate's,No,2.53,85.96,No,9,2.91
933236,Male,Bachelor's,Yes,3.13,94.73,Yes,25,3.5
12986560,Male,Master's,Yes,3.22,85.79,Yes,22,2.92
8951879,Male,Doctorate,No,2.93,98.47,Yes,14,3.37
2813884,Male,Associate's,No,3.53,87.42,Yes,6,3.64
13695240,Male,Bachelor's,Yes,2.65,92.82,Yes,23,2.81
3418659,Female,High School,Yes,2.98,75.78,No,8,3.69
2666615,Female,Bachelor's,No,3.79,88.09,Yes,10,2.86
14679948,Male,Master's,No,3.88,91.26,Yes,23,3.99
1237734,Male,Associate's,No,2.98,75.08,No,7,3.6
1626713,Male,Master's,No,2.76,76.78,Yes,7,3.27
1324909,Male,Doctorate,No,3.14,78.88,Yes,13,2.71
13612784,Male,High School,Yes,2.73,88.0,No,7,3.15
7621061,Male,Master's,Yes,3.74,89.62,No,25,3.78
15410196,Female,Bachelor's,Yes,2.15,95.84,Yes,6,2.52
6004470,Male,Master's,No,2.95,96.6,Yes,24,3.11
10422700,Female,Doctorate,Yes,2.53,97.0,No,11,3.19
2596496,Female,Master's,No,2.41,82.41,No,23,3.08
9977605,Male,High School,Yes,3.04,77.11,Yes,7,3.22
667013,Male,Bachelor's,No,2.57,76.21,No,18,2.13
2966020,Female,High School,No,2.1,87.61,No,16,1.79
12057499,Male,Master's,No,3.25,97.1,Yes,18,3.88
9361842,Female,High School,Yes,3.13,98.39,Yes,16,3.19
3933416,Female,Doctorate,Yes,3.58,94.8,No,15,3.96
7409825,Female,Doctorate,No,3.61,95.55,Yes,20,3.39
7895762,Female,High School,Yes,3.07,79.96,No,9,3.48
8343837,Male,Doctorate,Yes,3.78,85.65,No,10,3.55
5367604,Male,Master's,No,3.73,78.63,No,7,3.4
11917499,Female,Bachelor's,Yes,2.13,88.27,No,13,1.87
8283745,Female,Associate's,No,3.47,90.41,No,19,3.03
9890892,Female,High School,No,2.99,94.91,No,9,3.56
7280227,Male,Doctorate,Yes,2.03,97.15,No,8,2.02
952885,Female,Bachelor's,No,3.02,82.05,Yes,19,3.77
8625825,Male,Doctorate,No,3.71,93.33,No,8,3.93
5187410,Female,Master's,Yes,3.13,88.73,Yes,6,3.09
12254179,Female,High School,Yes,2.07,76.47,Yes,10,2.21
7117479,Male,High School,Yes,3.43,94.36,No,10,3.33
2098005,Male,Doctorate,No,3.14,81.9,Yes,11,3.66
1057891,Male,Associate's,Yes,3.85,78.96,No,10,3.97
5722111,Male,Master's,No,2.52,77.98,No,23,2.56
1869027,Male,Associate's,Yes,2.14,94.3,Yes,22,2.04
9957491,Male,Doctorate,No,2.2,92.11,Yes,22,2.86
1564373,Female,Doctorate,Yes,2.61,91.36,No,23,2.49
14949495,Female,Associate's,Yes,3.29,88.88,Yes,20,3.74
13065869,Male,High School,Yes,3.1,76.28,Yes,22,2.83
4091713,Female,Associate's,No,2.63,77.24,Yes,13,2.38
4225313,Male,Associate's,Yes,2.39,94.13,Yes,11,2.86
13938334,Male,High School,Yes,3.79,97.04,No,24,3.92
11925630,Female,Bachelor's,Yes,2.55,79.56,No,10,2.8
6685715,Female,Master's,No,2.3,91.72,No,7,2.0
9446808,Male,High School,Yes,2.9,90.63,No,17,2.94
3366728,Male,Doctorate,No,2.96,92.41,Yes,24,3.16
15357118,Male,High School,No,2.64,98.91,No,6,3.67
13934699,Male,Associate's,No,3.12,79.2,No,21,3.61
10392422,Female,Associate's,Yes,3.46,98.78,No,24,3.9
16115828,Female,High School,Yes,2.73,81.67,No,10,2.76
16583106,Female,Doctorate,No,3.69,97.27,No,12,3.32
1414232,Male,High School,No,2.06,94.69,No,18,2.7
10475254,Female,Master's,No,2.43,81.59,No,24,2.43
10809342,Male,High School,Yes,2.08,90.8,No,13,1.83
14176467,Male,Doctorate,No,3.88,76.31,No,10,3.45
2533922,Female,High School,No,2.06,88.1,No,9,1.72
2247983,Male,Associate's,No,3.81,78.24,Yes,13,3.84
5025086,Female,High School,Yes,2.89,99.87,No,12,3.39
7791098,Female,Master's,No,3.31,85.05,No,15,2.72
63521,Male,Doctorate,Yes,2.64,76.33,No,17,2.69
13493829,Female,Doctorate,Yes,3.25,79.78,Yes,16,2.92
5363163,Male,Doctorate,Yes,2.77,97.97,Yes,7,2.81
7546436,Female,Doctorate,No,2.96,94.76,Yes,23,3.54
3882406,Male,Doctorate,No,3.41,78.21,Yes,14,3.15
13386387,Male,Bachelor's,Yes,2.12,84.27,No,10,1.98
312863,Female,Associate's,Yes,2.46,81.17,No,20,3.56
14252715,Female,Associate's,Yes,2.61,95.21,Yes,24,2.79
8781335,Female,Master's,Yes,2.61,96.88,No,6,3.25
7120578,Male,Bachelor's,No,2.43,89.23,Yes,14,1.86
12115658,Female,Master's,No,3.3,93.4,Yes,10,2.79
9734779,Female,Doctorate,Yes,3.9,86.91,No,6,3.93
9313698,Female,High School,No,2.65,95.56,Yes,25,2.99
9112692,Female,High School,No,3.51,94.67,No,7,2.61
15231557,Male,Doctorate,Yes,2.99,96.73,No,25,3.65
15038562,Female,Doctorate,No,3.41,77.54,Yes,15,3.67
16191983,Female,High School,Yes,2.44,84.43,Yes,7,2.04
7277541,Male,Bachelor's,No,3.36,90.52,No,16,2.69
5536634,Male,Associate's,Yes,3.52,81.06,Yes,13,3.59
1100200,Male,Master's,No,2.83,87.05,No,6,2.96
15600333,Female,Associate's,Yes,3.42,89.27,Yes,7,3.16
15135072,Male,Associate's,No,3.08,82.37,No,21,2.73
9675134,Male,High School,No,2.31,81.51,Yes,14,2.38
16077453,Female,Bachelor's,No,3.11,77.7,Yes,22,2.09
1167810,Male,Master's,Yes,2.97,79.34,Yes,15,3.04
12264502,Female,High School,No,2.81,80.17,No,21,1.85
14638553,Male,Doctorate,Yes,3.98,94.03,Yes,8,3.95
4561688,Male,Associate's,Yes,2.14,82.93,No,10,2.28
1836456,Female,Bachelor's,No,2.82,98.05,Yes,12,3.61
12045251,Female,Associate's,Yes,3.44,98.56,Yes,24,3.41
8847738,Female,Doctorate,No,3.47,80.03,No,22,2.83
9207597,Female,Master's,No,3.94,78.72,Yes,14,3.91
2775942,Female,Master's,Yes,3.64,94.05,No,16,3.6
7061694,Female,Bachelor's,Yes,2.35,75.09,No,18,1.66
15842002,Female,Bachelor's,No,3.85,87.16,Yes,16,3.96
11639904,Male,Associate's,No,3.46,88.89,No,9,3.19
14587650,Male,Bachelor's,Yes,2.06,82.23,Yes,16,2.85
12202382,Female,High School,No,2.57,87.53,No,21,2.58
466410,Male,High School,Yes,2.4,92.55,No,23,3.13
16199427,Male,Associate's,Yes,2.59,80.05,No,22,2.93
8743179,Female,Doctorate,No,2.64,87.87,Yes,12,2.52
9445550,Female,Associate's,No,3.64,81.05,Yes,12,3.85
11419506,Male,High School,No,3.0,90.58,No,17,3.59
8049681,Male,Doctorate,No,2.48,90.6,Yes,8,2.74
11284232,Male,Doctorate,No,3.7,84.49,No,7,3.81
8514751,Female,Associate's,Yes,2.87,85.91,Yes,25,2.33
6775999,Female,Associate's,No,2.14,90.52,No,16,2.04
12539540,Female,Doctorate,Yes,2.41,87.8,Yes,13,2.86
2758207,Male,Master's,No,2.14,92.71,No,13,2.47
14520864,Female,Associate's,No,3.72,81.1,Yes,13,3.72
14222650,Female,High School,Yes,2.73,97.81,Yes,21,3.5
13321632,Female,Bachelor's,Yes,3.4,90.01,Yes,16,3.56
9154486,Male,Bachelor's,Yes,3.48,95.93,Yes,10,3.37
16123420,Male,High School,No,3.71,84.33,Yes,24,3.78
2135371,Female,Doctorate,Yes,2.81,84.9,Yes,13,2.79
3925533,Male,Associate's,Yes,3.21,93.48,No,12,1.9
3412150,Female,High School,No,2.61,97.65,No,18,3.13
9419441,Male,High School,Yes,3.64,85.16,No,20,2.95
8669892,Male,Bachelor's,Yes,2.03,94.3,No,20,2.09
5989990,Female,Doctorate,Yes,2.56,95.82,Yes,19,2.1
13398589,Female,Bachelor's,Yes,3.23,81.75,Yes,14,3.31
6813005,Female,Associate's,No,2.47,76.67,Yes,11,3.51
6675490,Male,Associate's,No,2.8,77.92,No,10,2.41
8387406,Male,Associate's,Yes,3.87,78.7,Yes,20,3.81
15326305,Male,Bachelor's,Yes,2.74,88.78,No,20,3.08
5315593,Female,Doctorate,Yes,3.13,95.06,No,7,2.78
7331188,Female,Doctorate,Yes,2.93,77.16,Yes,12,3.13
